aso,brand,capacity,color,fuel_type,horse_power,is_used,mileage,no_accidents,number_of_doors,origin_country,price,transmission,type,year
None,Peugeot,1997,Czarny,Diesel,163,True,234900,None,4,Polska,34900,Manualna,None,2012
None,BMW,1998,Inny kolor,Benzyna,252,True,54851,None,5,None,160000,Automatyczna,None,2020
None,BMW,None,Złoty,Elektryczny,184,True,9800,None,5,Francja,129900,Automatyczna,None,2019
None,Toyota,1998,Czarny,Diesel,124,True,216615,None,5,None,31500,Manualna,None,2011
None,Opel,1499,Biały,Diesel,130,True,78364,None,5,None,72000,Manualna,None,2019
None,Ford,1999,Błękitny,Benzyna+LPG,145,True,264000,True,5,None,14999,Manualna,None,2005
True,Audi,1968,Srebrny,Diesel,204,True,109000,True,4,Niemcy,145800,Automatyczna,None,2020
None,Skoda,1197,Zielony,Benzyna,86,True,150000,None,5,None,11000,Manualna,None,2012
None,Toyota,1998,Biały,Diesel,124,True,350000,None,5,None,9000,Manualna,None,2011
True,Ford,1499,Biały,Benzyna,182,True,69850,True,5,Niemcy,95000,Automatyczna,None,2018
True,Audi,1968,Biały,Diesel,190,True,140000,True,5,None,102000,Automatyczna,None,2015
True,Renault,1598,Biały,Diesel,160,True,124975,True,5,Francja,62900,Automatyczna,None,2016
None,Ford,1600,Niebieski,Benzyna,134,True,191052,None,3,None,24000,Manualna,None,2011
None,Audi,2995,Szary,Benzyna,354,True,87000,None,5,None,182500,Automatyczna,None,2019
True,Skoda,1984,Szary,Benzyna,220,True,170000,None,5,Polska,83900,Automatyczna,None,2016
None,Ford,1997,Czarny,Diesel,115,True,234000,True,5,None,29000,Automatyczna,None,2013
None,BMW,1998,Czarny,Benzyna,156,False,5,True,5,None,200700,Automatyczna,None,2023
None,Mercedes-Benz,1595,Biały,Benzyna,122,True,70000,None,5,Belgia,89000,Automatyczna,None,2017
None,Ford,999,Brązowy,Benzyna,125,True,68000,None,5,None,67999,Automatyczna,None,2018
None,Toyota,998,Biały,Benzyna,69,True,126450,None,5,None,28500,Manualna,None,2014
None,Chrysler,3605,Granatowy,Benzyna,291,True,45880,None,5,None,139900,Automatyczna,None,2020
True,Skoda,1598,Czarny,Diesel,105,True,285270,True,5,Niemcy,36900,Manualna,None,2013
True,Opel,1199,Czarny,Benzyna,130,True,178900,True,5,Niemcy,62900,Automatyczna,None,2019
True,Volkswagen,1968,Czarny,Diesel,240,True,187000,True,5,Szwecja,72900,Automatyczna,None,2016
True,Fiat,1242,Szary,Benzyna,60,True,188000,True,5,Niemcy,7999,Manualna,None,2005
True,Seat,1395,Czerwony,Benzyna,122,True,157000,None,3,None,34900,Manualna,None,2014
True,BMW,1995,Czarny,Diesel,190,True,62000,True,5,Polska,200000,Automatyczna,None,2020
True,BMW,1995,Czarny,Diesel,190,True,164000,True,5,Niemcy,149000,Automatyczna,None,2020
None,Mercedes-Benz,3498,Czarny,Benzyna+LPG,272,True,288000,None,5,None,32900,Automatyczna,None,2006
True,Ford,1242,Granatowy,Benzyna,82,True,235000,True,3,Niemcy,21900,Manualna,None,2016
True,Ford,None,Czerwony,Elektryczny,351,True,16600,True,5,Polska,215000,Automatyczna,None,2021
None,Saab,1985,Srebrny,Benzyna,205,True,264272,True,5,None,15600,Manualna,None,2000
None,Mercedes-Benz,2143,Granatowy,Diesel,170,True,98800,True,5,Polska,167900,Automatyczna,None,2017
None,Audi,1781,Czarny,Benzyna,163,True,320000,None,5,None,13700,Manualna,None,2005
True,Volvo,1596,Niebieski,Benzyna,100,True,180000,True,5,Niemcy,19700,Manualna,None,2009
True,Mercedes-Benz,1991,Niebieski,Hybryda,211,True,57719,True,5,Polska,347500,Automatyczna,None,2020
None,Peugeot,1997,Czarny,Diesel,180,True,182235,None,5,None,49900,Automatyczna,None,2015
True,Nissan,1598,Fioletowy,Diesel,130,True,126000,True,5,Belgia,63900,Manualna,None,2016
None,Skoda,1968,Niebieski,Diesel,150,True,30000,True,5,Polska,155900,Automatyczna,None,2022
None,Opel,1364,Czarny,Benzyna,90,True,183600,True,2,Włochy,8700,Manualna,None,2006
True,Renault,898,Brązowy,Benzyna,90,True,83500,True,5,Szwecja,54500,Manualna,None,2017
None,Mercedes-Benz,2143,Czarny,Diesel,170,True,351000,None,4,Francja,33500,Automatyczna,None,2009
True,Toyota,1987,Srebrny,Hybryda,152,False,5,True,5,Polska,159900,Automatyczna,None,2023
None,Ford,1999,Inny kolor,Benzyna,145,True,219110,None,5,Szwajcaria,22900,Manualna,None,2009
None,BMW,1997,Srebrny,Benzyna,245,True,140000,None,5,None,72000,Automatyczna,None,2015
None,Audi,1798,Srebrny,Benzyna,170,True,258000,None,2,Szwajcaria,36900,Manualna,None,2008
True,Saab,1985,Czarny,Benzyna,130,True,280000,True,3,Polska,7900,Manualna,None,1999
True,Audi,1968,Szary,Diesel,190,True,159000,None,5,Austria,99900,Automatyczna,None,2016
True,BMW,2998,Inny kolor,Benzyna,285,True,82000,True,4,Polska,339000,Automatyczna,None,2019
True,Fiat,1956,Szary,Diesel,170,True,215000,True,5,Szwecja,47900,Automatyczna,None,2016
None,Audi,1968,Czarny,Diesel,140,True,236000,True,5,None,19900,Manualna,None,2005
True,Renault,1598,Bordowy,Diesel,130,True,212000,True,3,None,25900,Manualna,None,2012
True,Opel,1364,Biały,Benzyna,140,True,105733,True,5,Belgia,59900,Automatyczna,None,2018
None,Audi,2995,Inny kolor,Benzyna,333,True,152000,None,5,None,98300,Automatyczna,None,2014
None,Mercedes-Benz,1796,Srebrny,Benzyna,183,True,125000,None,4,None,35000,Automatyczna,None,2006
True,Volvo,1969,Szary,Diesel,190,True,84000,True,5,Niemcy,136900,Automatyczna,None,2018
None,Audi,1595,Czarny,Benzyna,102,True,234000,None,5,None,19900,Manualna,None,2006
True,Mercedes-Benz,3982,Czarny,Benzyna,585,True,7900,True,5,Polska,1149000,Automatyczna,None,2022
True,Audi,1968,Czarny,Diesel,177,True,209000,True,5,Szwecja,69900,Automatyczna,None,2014
True,BMW,1995,Czarny,Diesel,190,True,199000,True,5,Polska,79900,Automatyczna,None,2015
None,Jeep,2987,Inny kolor,Diesel,218,True,289980,None,5,None,25500,Automatyczna,None,2005
True,Opel,1398,Inny kolor,Benzyna,100,True,110000,True,5,Niemcy,26999,Manualna,None,2010
None,Toyota,1798,Biały,Hybryda,73,True,91000,None,5,None,45900,Automatyczna,None,2014
True,Volkswagen,1198,Biały,Benzyna,60,True,184250,None,3,None,19500,Manualna,None,2011
True,Mitsubishi,1798,Biały,Diesel,150,True,274000,True,5,None,32000,Manualna,None,2013
None,Ford,1896,Srebrny,Diesel,115,True,451000,None,5,None,3400,Manualna,None,2002
True,Volkswagen,1968,Szary,Diesel,102,True,11500,True,5,Polska,175900,Manualna,None,2023
True,Audi,1968,Czarny,Diesel,190,True,245000,None,5,Polska,69900,Automatyczna,None,2016
True,Mercedes-Benz,3982,Biały,Benzyna,612,True,58500,True,4,Polska,525000,Automatyczna,None,2017
True,Ford,1997,Srebrny,Diesel,180,True,281870,True,5,Niemcy,54900,Automatyczna,None,2017
True,Land Rover,3628,Granatowy,Diesel,272,True,175000,None,5,Niemcy,54366,Automatyczna,None,2007
None,Land Rover,2995,Biały,Benzyna,340,True,84000,None,5,None,160000,Automatyczna,None,2015
None,Renault,1870,Czarny,Diesel,130,True,219000,True,5,Szwecja,22900,Manualna,None,2010
True,Mercedes-Benz,3982,Biały,Benzyna,510,True,24000,True,5,Polska,449000,Automatyczna,None,2022
True,Kia,998,Srebrny,Benzyna,120,True,89641,True,5,Polska,46500,Manualna,None,2021
True,Mercedes-Benz,3982,Czarny,Benzyna,585,False,10,True,5,Polska,1350000,Automatyczna,None,2023
None,Kia,1396,Szary,Benzyna,90,True,161000,None,5,None,22300,Manualna,None,2010
None,Volvo,1969,Brązowy,Diesel,150,True,139000,None,4,Niemcy,89900,Automatyczna,None,2018
None,Audi,1896,Szary,Diesel,105,True,247000,None,5,None,14900,Manualna,None,2007
None,Audi,2698,Szary,Diesel,180,True,231011,True,5,Niemcy,27990,Automatyczna,None,2008
True,Hyundai,1353,Czerwony,Benzyna,140,True,160000,True,5,Polska,59000,Manualna,None,2018
None,Renault,1997,Granatowy,Benzyna+LPG,140,True,212000,True,5,None,15900,Manualna,None,2007
None,Citroën,1398,Srebrny,Diesel,68,True,225000,None,5,None,4000,Manualna,None,2003
None,Skoda,1798,Biały,Benzyna,180,True,114000,True,5,Polska,53000,Automatyczna,None,2013
None,Audi,1896,Czarny,Diesel,105,True,325500,None,3,Niemcy,16200,Manualna,None,2007
True,Land Rover,4367,Inny kolor,Diesel,340,True,255000,True,5,Niemcy,123000,Automatyczna,None,2015
None,Citroën,1560,Niebieski,Diesel,110,True,179000,None,4,None,29500,Manualna,None,2013
None,Opel,1199,Zielony,Benzyna,75,True,211000,None,3,None,4000,Manualna,None,2002
True,Audi,1968,Srebrny,Diesel,150,True,189000,True,5,Niemcy,71900,Manualna,None,2016
True,Skoda,1984,Biały,Benzyna,200,True,179000,True,5,Niemcy,31900,Manualna,None,2011
None,Opel,1956,Srebrny,Diesel,130,True,194500,None,4,None,24900,Automatyczna,None,2011
None,Volkswagen,1968,Czarny,Diesel,170,True,263000,None,5,None,21900,Automatyczna,None,2008
True,Opel,1598,Niebieski,Diesel,105,True,169200,True,5,Niemcy,25900,Manualna,None,2012
True,Volkswagen,1598,Szary,Diesel,110,True,160000,True,5,Niemcy,39900,Manualna,None,2015
True,Renault,1995,Szary,Diesel,177,True,113000,True,5,Polska,102000,Automatyczna,None,2019
True,Audi,1498,Biały,Benzyna,150,True,120000,True,5,Polska,76000,Automatyczna,None,2018
None,Opel,2198,Beżowy,Benzyna+LPG,147,True,229900,None,5,None,5500,Manualna,None,2003
True,Volkswagen,1390,Zielony,Benzyna,75,True,210000,True,5,Niemcy,8400,Manualna,None,2002
True,Mitsubishi,1798,Bordowy,Benzyna,143,True,169700,True,5,Niemcy,17800,Manualna,None,2008
None,Mercedes-Benz,2960,Biały,Benzyna,179,True,179280,None,5,Polska,24900,Manualna,None,1991
True,Volvo,1984,Srebrny,Diesel,163,True,347000,True,5,None,46500,Automatyczna,None,2012
None,Skoda,1598,Biały,Diesel,90,True,386545,None,5,None,12000,Manualna,None,2014
True,Audi,1395,Czarny,Benzyna,150,True,67000,None,4,Polska,91700,Automatyczna,None,2016
None,Mercedes-Benz,5547,Czarny,Benzyna,299,True,184000,None,4,Stany Zjednoczone,65900,Automatyczna,None,1988
True,Hyundai,1685,Szary,Diesel,116,True,211000,True,5,Szwecja,36900,Manualna,None,2011
True,Opel,1598,Srebrny,Benzyna,105,True,257000,True,5,Niemcy,11000,Manualna,None,2005
True,Skoda,1968,Srebrny,Diesel,150,True,245000,True,5,Polska,43911,Manualna,None,2016
None,BMW,1995,Biały,Diesel,218,True,171000,None,5,None,119900,Automatyczna,None,2014
None,Skoda,1198,Granatowy,Benzyna+LPG,70,True,439200,None,5,None,7900,Manualna,None,2010
None,Ford,5000,Szary,Benzyna,385,True,110000,None,4,None,95000,Automatyczna,None,2016
True,Opel,1499,Zielony,Diesel,110,True,21000,None,5,Belgia,79900,Manualna,None,2021
None,Ford,1997,Biały,Diesel,140,True,272000,None,5,Francja,23000,Automatyczna,None,2011
True,Opel,1796,Srebrny,Benzyna,140,True,171014,True,5,Niemcy,16900,Manualna,None,2006
True,BMW,1995,Czarny,Diesel,143,True,215000,True,5,Niemcy,15999,Manualna,None,2008
None,Peugeot,1560,Biały,Diesel,90,True,328934,True,4,Polska,11685,Manualna,None,2012
True,BMW,2993,Czarny,Diesel,400,True,54000,True,5,Polska,388000,Automatyczna,None,2020
True,Hyundai,1685,Czarny,Diesel,141,True,107000,True,5,Polska,82900,Automatyczna,None,2018
None,Porsche,3189,Czarny,Benzyna+LPG,250,True,296000,True,5,None,35600,Automatyczna,None,2005
None,Opel,1600,Inny kolor,Benzyna,90,True,215000,None,5,None,12999,Manualna,None,2004
True,Opel,2792,Biały,Benzyna,325,True,153208,True,4,Niemcy,59700,Manualna,None,2011
True,Audi,1968,Szary,Diesel,163,True,94500,None,5,Luksemburg,65900,Automatyczna,None,2019
True,BMW,2993,Granatowy,Diesel,313,True,160600,None,5,Polska,169900,Automatyczna,None,2016
True,Renault,1598,Czarny,Diesel,125,True,250000,True,4,None,82000,Manualna,None,2018
True,Ford,1997,Biały,Diesel,163,True,213000,True,5,None,42500,Automatyczna,None,2014
None,Citroën,1199,Czerwony,Benzyna,110,True,37777,None,5,Francja,58900,Automatyczna,None,2018
True,Volvo,1969,Szary,Diesel,190,True,169000,True,5,None,87900,Automatyczna,None,2018
None,Audi,1984,Szary,Benzyna,252,True,45300,True,5,None,129900,Automatyczna,None,2019
None,Audi,1896,Niebieski,Diesel,105,True,260000,None,3,Niemcy,15900,Manualna,None,2006
None,Volvo,1969,Biały,Benzyna,245,True,187000,None,5,Stany Zjednoczone,56800,Automatyczna,None,2016
True,Volkswagen,1390,Inny kolor,Benzyna,86,True,196000,True,5,Niemcy,24900,Manualna,None,2009
None,Volkswagen,1896,Szary,Diesel,105,True,236884,None,5,None,19500,Manualna,None,2010
True,Nissan,1598,Szary,Diesel,130,True,124000,True,5,Niemcy,57900,Manualna,None,2014
None,Mercedes-Benz,2148,Czarny,Diesel,122,True,137000,True,4,None,22700,Manualna,None,2004
None,Audi,2967,Granatowy,Diesel,313,True,251000,True,5,Włochy,95000,Automatyczna,None,2013
True,Dacia,898,Biały,Benzyna,90,True,69391,None,5,None,37400,Manualna,None,2019
True,Audi,1968,Brązowy,Diesel,190,True,215080,None,5,Niemcy,75900,Manualna,None,2015
True,Opel,1229,Fioletowy,Benzyna,85,True,150211,True,5,Niemcy,21900,Manualna,None,2014
None,Skoda,1968,Czarny,Diesel,150,True,172500,None,5,None,49500,Manualna,None,2016
True,Kia,1482,Niebieski,Benzyna,160,True,27800,True,5,Polska,89000,Manualna,None,2021
True,Porsche,2995,Niebieski,Hybryda,462,True,23428,True,5,None,525000,Automatyczna,None,2023
True,Ford,1999,Szary,Benzyna,145,True,217000,True,5,Dania,24900,Manualna,None,2010
True,Audi,1968,Czerwony,Diesel,204,True,6940,True,5,Polska,265000,Automatyczna,None,2023
True,Mazda,1998,Czerwony,Benzyna,165,True,62600,None,5,Polska,125500,Automatyczna,None,2019
None,Chrysler,3518,Srebrny,Benzyna,253,True,260000,None,5,None,2900,Automatyczna,None,2003
None,Nissan,2393,Biały,Benzyna,113,True,265885,None,3,None,49500,Manualna,None,1990
True,BMW,1998,Biały,Benzyna,184,True,112000,True,2,Polska,123000,Automatyczna,None,2020
True,BMW,2998,Biały,Benzyna,340,True,98321,True,4,Polska,209100,Automatyczna,None,2018
True,Lancia,1242,Czerwony,Benzyna,60,True,125000,True,3,Niemcy,12900,Manualna,None,2008
True,Volkswagen,1498,Niebieski,Benzyna,130,True,6602,None,5,Niemcy,57900,Manualna,None,2022
None,Subaru,2498,Brązowy,Benzyna,175,True,58417,None,5,None,159000,Automatyczna,None,2019
None,Ford,1998,Szary,Hybryda,185,True,102500,None,5,Stany Zjednoczone,67600,Automatyczna,None,2017
None,BMW,1998,Szary,Benzyna,258,True,40000,None,4,None,129900,Automatyczna,None,2020
True,Audi,2995,Granatowy,Benzyna,340,True,127788,None,4,Niemcy,232000,Automatyczna,None,2018
True,Toyota,1998,Czarny,Diesel,124,True,307042,None,5,None,50900,Manualna,None,2014
True,Mazda,1998,Czerwony,Benzyna,120,True,106714,True,5,Niemcy,77900,Manualna,None,2017
True,Peugeot,1997,Szary,Diesel,163,True,168000,True,5,None,35900,Manualna,None,2012
True,Mercedes-Benz,1796,Biały,Benzyna,184,True,186000,True,2,Polska,70500,Automatyczna,None,2012
True,Toyota,1986,Inny kolor,Hybryda,196,True,3712,True,5,Polska,149000,Automatyczna,None,2023
True,Volvo,1969,Szary,Diesel,197,True,75239,True,5,Szwecja,169900,Automatyczna,None,2021
True,Volvo,2400,Szary,Diesel,205,True,376000,True,5,None,44280,Manualna,None,2011
None,Ford,1997,Czarny,Diesel,140,True,175000,None,5,None,42999,Manualna,None,2011
None,Toyota,1598,Srebrny,Benzyna,124,True,299000,None,4,None,17000,Manualna,None,2007
True,Skoda,1598,Srebrny,Diesel,115,True,124000,True,5,Polska,59900,Manualna,None,2019
True,Dacia,1598,Biały,Benzyna,114,True,140500,True,5,Niemcy,45900,Manualna,None,2015
True,Volvo,1969,Biały,Benzyna,306,True,154000,True,5,Polska,118900,Automatyczna,None,2017
None,Toyota,2755,Biały,Diesel,177,True,19200,None,3,None,258300,Automatyczna,None,2020
None,Lexus,3969,Srebrny,Benzyna,294,True,261865,True,4,Hiszpania,49999,Automatyczna,None,1998
True,BMW,1995,Szary,Diesel,218,True,248254,True,5,Niemcy,69900,Automatyczna,None,2014
True,Mitsubishi,1499,Czarny,Benzyna,109,True,169000,True,5,Polska,22900,Manualna,None,2010
True,Audi,1968,Czarny,Diesel,190,True,185000,True,5,None,88191,Automatyczna,None,2017
True,Audi,2967,Czarny,Diesel,286,True,111438,True,5,Polska,226000,Automatyczna,None,2016
True,Toyota,1986,Biały,Hybryda,152,True,67800,True,5,Polska,89900,Automatyczna,None,2021
None,Fiat,1200,Biały,Diesel,80,True,380000,None,2,Polska,12300,Manualna,None,2008
None,Citroën,1560,Błękitny,Diesel,92,True,74000,None,5,None,33900,Automatyczna,None,2016
None,Toyota,2982,Czarny,Diesel,190,True,250522,True,5,Polska,133900,Automatyczna,None,2014
None,Volkswagen,1197,Czerwony,Benzyna,86,True,81000,None,5,None,35900,Manualna,None,2012
None,Mazda,1998,Błękitny,Benzyna,150,True,78000,None,5,None,44900,Automatyczna,None,2015
True,Volkswagen,2461,Biały,Diesel,83,True,276000,True,5,Polska,33900,Manualna,None,2006
None,Opel,1956,Inny kolor,Diesel,160,True,195000,True,5,Polska,34500,Automatyczna,None,2013
True,Volkswagen,1968,Szary,Diesel,240,True,180809,True,5,Polska,77700,Automatyczna,None,2015
True,Nissan,1461,Biały,Diesel,110,True,179000,True,5,Niemcy,32900,Manualna,None,2011
None,Jeep,3605,Pomarańczowy,Benzyna,284,True,49000,None,3,Stany Zjednoczone,135000,Manualna,None,2020
None,BMW,1995,Czarny,Diesel,190,True,236000,True,5,None,76900,Automatyczna,None,2015
None,Mercedes-Benz,2987,Biały,Diesel,258,True,350000,None,4,None,105000,Automatyczna,None,2014
True,Jeep,2987,Szary,Diesel,250,True,195000,True,5,Polska,95000,Automatyczna,None,2016
None,BMW,1995,Inny kolor,Diesel,184,True,211000,None,5,None,69999,Automatyczna,None,2014
None,Ford,1997,Zielony,Diesel,180,True,150000,None,5,None,70000,Automatyczna,None,2018
True,Peugeot,1499,Biały,Diesel,102,True,116861,True,5,Polska,38900,Manualna,None,2019
None,Volkswagen,1598,Czarny,Diesel,115,True,123145,None,5,None,57900,Manualna,None,2017
True,Volkswagen,1598,Biały,Diesel,120,True,275000,True,5,Niemcy,45500,Manualna,None,2018
None,Hyundai,1995,Biały,Diesel,136,True,156000,None,5,None,38900,Manualna,None,2010
True,Fiat,2000,Czerwony,Diesel,170,True,190000,True,5,None,57700,Automatyczna,None,2015
None,Opel,1910,Inny kolor,Diesel,100,True,284100,True,5,None,7900,Manualna,None,2007
True,Volkswagen,1968,Czarny,Diesel,240,True,104500,True,4,Polska,131899,Automatyczna,None,2020
None,Jeep,2360,Czarny,Benzyna,185,True,13000,None,5,Stany Zjednoczone,93000,Automatyczna,None,2020
True,BMW,2993,Biały,Diesel,286,True,71253,True,5,Polska,319800,Automatyczna,None,2021
True,Ford,1997,Niebieski,Diesel,240,True,69918,True,5,Szwecja,125900,Automatyczna,None,2019
True,Mercedes-Benz,1950,Czarny,Diesel,150,True,12564,True,5,Polska,178000,Automatyczna,None,2022
True,Opel,1956,Biały,Diesel,195,True,219000,True,5,Niemcy,34900,Manualna,None,2012
None,Citroën,1997,Czarny,Benzyna+LPG,140,True,355000,None,5,None,18800,Manualna,None,2008
True,Toyota,1497,Beżowy,Hybryda,74,True,104000,True,5,Niemcy,47900,Automatyczna,None,2015
None,Skoda,1598,Niebieski,Diesel,115,True,142650,True,5,None,69864,Automatyczna,None,2018
None,Audi,2967,Biały,Diesel,272,True,195839,True,5,Niemcy,125900,Automatyczna,None,2016
True,Kia,1600,Czerwony,Diesel,136,True,230000,True,5,None,49700,Automatyczna,None,2017
True,Porsche,1988,Szary,Benzyna,300,True,36587,True,2,Polska,279000,Automatyczna,None,2017
None,Ford,1596,Srebrny,Benzyna,182,True,170000,None,5,None,29900,Manualna,None,2011
None,Lexus,1798,Srebrny,Hybryda,136,True,131000,None,5,None,45000,Automatyczna,None,2013
True,Volkswagen,1968,Biały,Diesel,150,True,198000,True,4,Polska,68500,Automatyczna,None,2017
None,Fiat,1242,Błękitny,Benzyna,60,True,126200,None,5,None,14900,Manualna,None,2012
None,Peugeot,1997,Szary,Diesel,136,True,225000,None,5,None,10400,Automatyczna,None,2006
None,Honda,2354,Czarny,Benzyna,160,True,200015,None,5,None,34440,Automatyczna,None,2008
None,Volkswagen,1595,Czarny,Benzyna,102,True,224239,None,5,None,15900,Manualna,None,2006
None,Skoda,1968,Biały,Diesel,150,True,143000,None,5,Niemcy,65900,Manualna,None,2015
True,Volkswagen,1968,Szary,Diesel,150,True,261000,None,5,Niemcy,78800,Automatyczna,None,2016
True,BMW,1995,Czarny,Diesel,190,True,99000,True,5,Niemcy,169800,Automatyczna,None,2020
None,MINI,1598,Beżowy,Benzyna,90,True,209000,None,3,None,9999,Manualna,None,2007
True,Skoda,1595,Inny kolor,Benzyna,102,True,269000,True,5,None,9900,Manualna,None,2006
True,Volkswagen,1500,Niebieski,Benzyna,130,True,90300,True,5,Polska,86900,Manualna,None,2020
True,Renault,1998,Czarny,Benzyna,220,True,169000,True,5,Szwajcaria,45900,Manualna,None,2011
None,Opel,1398,Czarny,Benzyna,90,True,114000,None,5,None,36900,Manualna,None,2017
True,Seat,1500,Niebieski,Benzyna,130,True,76600,True,5,Polska,73900,Manualna,None,2019
True,Peugeot,1598,Brązowy,Benzyna,156,True,180000,True,5,Niemcy,20000,Manualna,None,2010
None,Renault,1598,Czarny,Diesel,130,True,220000,None,5,None,29900,Manualna,None,2013
